1.2e-05	0	0	0
2.64002e-05	0	0	0
4.36804e-05	0	0	0
6.44165e-05	0	0	0
8.92998e-05	0	0	0
0.000119159	0	0	0
0.000154991	0	0	0
0.00019799	0	0	0
0.000249587	0	0	0
0.000311503	0	0	0
0.000385801	0	0	0
0.000474957	0	0	0
0.000581938	0	0	0
0.000710316	0	0	0
0.00086436	0	0	0
0.00104921	0	0	0
0.00127106	0	0	0
0.00153724	0	0	0
0.00185665	0	0	0
0.00223996	0	0	0
0.00269997	0	0	0
0.00325188	0	0	0
0.00390038	0	0	0
0.00465045	0	0	0
0.00550264	0	0	0
0.00646073	0	0	0
0.00752676	0	0	0
0.00867016	0	0	0
0.00988205	0	0	0
0.0111306	0	0	0
0.0124706	0	0	0
0.0139228	0	0	0
0.0154684	0	0	0
0.0171629	0	0	0
0.019	0	0	0
0.0206162	0	0	0
0.0217919	0	0	0
0.0228764	0	0	0
0.0238448	0	0	0
0.0247852	0	0	0
0.0257229	0	0	0
0.0266481	0	0	0
0.0275823	0	0	0
0.0285254	0	0	0
0.0294686	0	0	0
0.0304009	0	0	0
0.0313226	0	0	0
0.0322322	0	0	0
0.0331274	0	0	0
0.0340161	0	0	0
0.0349105	0	0	0
0.0358262	0	0	0
0.0367696	0	0	0
0.0377425	0	0	0
0.0387817	0	0	0
0.0398533	0	0	0
0.040838	0	0	0
0.0417463	0	0	0
0.0426027	0	0	0
0.0434266	0	0	0
0.0439285	0	0	0
0.0443103	0	0	0
0.0447125	0	0	0
0.0451266	0	0	0
0.0455076	0	0	0
0.0458756	0	0	0
0.0462324	0	0	0
0.0465822	0	0	0
0.0469056	0	0	0
0.0472211	0	0	0
0.0475461	0	0	0
0.047855	0	0	0
0.0481625	0	0	0
0.0484609	0	0	0
0.0487611	0	0	0
0.0490566	0	0	0
0.0493581	0	0	0
0.0496522	0	0	0
0.0499498	0	0	0
0.0502419	0	0	0
0.0505415	0	0	0
0.0508328	0	0	0
0.0511273	0	0	0
0.0514243	0	0	0
0.0517211	0	0	0
0.0520085	0	0	0
0.0521893	0	0	0
0.0523983	0	0	0
0.0526355	0	0	0
0.0529016	0	0	0
0.0531927	0	0	0
0.0534941	0	0	0
0.0537726	0	0	0
0.053987	0	0	0
0.0542263	0	0	0
0.0544944	0	0	0
0.0546847	0	0	0
0.0549038	0	0	0
0.0551545	0	0	0
0.055437	0	0	0
0.0557514	0	0	0
0.0559697	0	0	0
0.0562137	0	0	0
0.056485	0	0	0
0.0566793	0	0	0
0.0569037	0	0	0
0.0571617	0	0	0
0.0574539	0	0	0
0.0577165	0	0	0
0.0579715	0	0	0
0.0582085	0	0	0
0.0584738	0	0	0
0.0587151	0	0	0
0.0589833	0	0	0
0.0592184	0	0	0
0.0594828	0	0	0
0.0597456	0	0	0
0.0600326	0	0	0
0.0602509	0	0	0
0.0605033	0	0	0
0.0607913	0	0	0
0.0611139	0	0	0
0.061325	0	0	0
0.0615713	0	0	0
0.0618524	0	0	0
0.0621683	0	0	0
0.062493	0	0	0
0.0627446	0	0	0
0.0630265	0	0	0
0.0633405	0	0	0
0.0635642	0	0	0
0.0638215	0	0	0
0.0641123	0	0	0
0.0644365	0	0	0
0.0647577	0	0	0
0.065043	0	0	0
0.065326	0	0	0
0.0656419	0	0	0
0.0658888	0	0	0
0.0661682	0	0	0
0.0664801	0	0	0
0.0668038	0	0	0
0.0670762	0	0	0
0.0673807	0	0	0
0.0676753	0	0	0
0.0679949	0	0	0
0.0682525	0	0	0
0.068542	0	0	0
0.0688595	0	0	0
0.0691765	0	0	0
0.0694566	0	0	0
0.0697682	0	0	0
0.0700558	0	0	0
0.0703699	0	0	0
0.0706513	0	0	0
0.0709641	0	0	0
0.0712555	0	0	0
0.0715666	0	0	0
0.0718537	0	0	0
0.0721612	0	0	0
0.0724575	0	0	0
0.0727616	0	0	0
0.0730576	0	0	0
0.0733582	0	0	0
0.073657	0	0	0
0.0739541	0	0	0
0.0742496	0	0	0
0.0745436	0	0	0
0.0748361	0	0	0
0.0751271	0	0	0
0.0754164	0	0	0
0.0757042	0	0	0
0.0759905	0	0	0
0.0762751	0	0	0
0.0765583	0	0	0
0.07684	0	0	0
0.0771203	0	0	0
0.0773992	0	0	0
0.0776766	0	0	0
0.0779526	0	0	0
0.0782271	0	0	0
0.0785001	0	0	0
0.0787716	0	0	0
0.0790416	0	0	0
0.0793102	0	0	0
0.0795773	0	0	0
0.0798429	0	0	0
0.0801071	0	0	0
0.0803698	0	0	0
0.0806312	0	0	0
0.080891	0	0	0
0.0811493	0	0	0
0.0814061	0	0	0
0.0816614	0	0	0
0.0819151	0	0	0
0.0821674	0	0	0
0.0824181	0	0	0
0.0826672	0	0	0
0.0829149	0	0	0
0.083161	0	0	0
0.0834055	0	0	0
0.0836485	0	0	0
0.08389	0	0	0
0.0841299	0	0	0
0.0843683	0	0	0
0.0846052	0	0	0
0.0848401	0	0	0
0.0850726	0	0	0
0.0853025	0	0	0
0.08553	0	0	0
0.0857551	0	0	0
0.0859778	0	0	0
0.0861981	0	0	0
0.0864162	0	0	0
0.0866321	0	0	0
0.0868458	0	0	0
0.0870574	0	0	0
0.0872669	0	0	0
0.0874743	0	0	0
0.0876797	0	0	0
